,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
34,KW1331182,225 Harvard Place #1502,Waterloo,1,0/0,,,,,"$124,900","$115,000",07/26/2013,92.07,24
35,KW1327981,502 Forest Gate Crescent,Waterloo,4,0/0,2007,0.00,"3,357",$34.32,"$764,900","$115,200",07/16/2013,15.06,21
36,KW1324286,30 Avalon Place #109,Kitchener,2,0/0,1983,,793,$146.91,"$118,000","$116,500",09/12/2013,98.73,128
37,KW1338169,18 Holborn Court #102,Kitchener,2,0/0,,,"1,000",$118.00,"$120,000","$118,000",11/15/2013,98.33,50
38,KW1328228,1100 Courtland Avenue #807,Kitchener,1,0/0,,,,,"$123,000","$120,000",07/08/2013,97.56,11
39,KW1334601,119 Cedar Street #14,Kitchener,2,0/0,,,,,"$124,700","$120,000",10/31/2013,96.23,76
40,KW1332186,80 Breckenridge Drive #206,Kitchener,2,0/0,,,827,$146.31,"$126,900","$121,000",08/22/2013,95.35,22
41,KW1334592,64 Benton Street #1403,Kitchener,1,0/0,,,600,$201.67,"$124,900","$121,000",09/16/2013,96.88,29
42,CA1395318,160 Rittenhouse Road #1,Kitchener,3,1/0,,,"1,000",$124.00,"$123,900","$124,000",10/18/2013,100.08,8
43,KW1317654,18 Holborn Court #506,Kitchener,2,0/0,1990,,"1,000",$124.00,"$126,900","$124,000",06/20/2013,97.71,92
44,KW1325054,164 Jansen Avenue #6,Kitchener,2,0/0,1971,,,,"$128,000","$124,000",06/21/2013,96.88,30
45,KW1341631,266 Overlea Drive #201,Kitchener,2,0/0,,,750,$165.33,"$125,900","$124,000",11/29/2013,98.49,43
46,KW1332022,225 Harvard Place #1106,Waterloo,1,0/0,1974,,716,$174.58,"$129,500","$125,000",08/14/2013,96.53,21
47,KW1334199,70 Morgan Avenue #19,Kitchener,3,0/0,1975,,"1,102",$113.43,"$129,900","$125,000",08/27/2013,96.23,20
48,KW1341542,279 Chandler Drive #202,Kitchener,2,0/0,,,,,"$129,900","$125,000",11/15/2013,96.23,35
49,KW1337866,266 Overlea Drive #502,Kitchener,2,0/0,,,,,"$129,900","$126,000",10/04/2013,97.00,15
50,KW1325206,18 Holborn Court #411,Kitchener,2,0/0,1990,,"1,000",$126.50,"$126,500","$126,500",08/15/2013,100.00,84
51,KW1325343,6 Walton Avenue #202,Kitchener,2,0/0,,,,,"$132,900","$128,000",10/02/2013,96.31,127
52,KW1321654,450 Pioneer Drive #8,Kitchener,3,0/0,1977,,,,"$129,000","$129,000",06/27/2013,100.00,72
53,KW1347013,241 Fergus Avenue,Kitchener,2,0/0,,,,,"$134,500","$129,000",12/16/2013,95.91,16
54,KW1322334,164 Jansen Avenue #14,Kitchener,2,0/0,1971,,"1,100",$118.18,"$130,000","$130,000",06/17/2013,100.00,82
55,KW1327397,300 Traynor Avenue #24,Kitchener,2,0/0,1973,,,,"$138,700","$130,000",09/17/2013,93.73,101
56,KW1331320,1100 Courtland Avenue #1008,Kitchener,2,0/0,1972,,"1,000",$130.00,"$137,000","$130,000",07/22/2013,94.89,17
57,KW1331763,500 Westmount Road #305,Kitchener,1,0/0,,,,,"$134,900","$130,000",08/27/2013,96.37,43
58,XB39616,500 WESTMOUNT Road #305,Kitchener,1,1/0,,,,,"$134,900","$130,000",08/27/2013,96.37,51
59,KW1344274,225 Harvard Place #805,Waterloo,1,0/0,,,690,$190.58,"$130,000","$131,500",11/27/2013,101.15,19
60,KW1327248,565 Greenfield Avenue #904,Kitchener,2,0/0,,,760,$173.68,"$137,500","$132,000",07/09/2013,96.00,33
61,KW1334701,203 Fairway Road #10,Kitchener,3,0/0,1973,,"1,000",$132.00,"$134,900","$132,000",09/23/2013,97.85,35
62,KW1337247,565 Greenfield Avenue #103,Kitchener,2,0/0,1996,,,,"$137,500","$132,000",10/31/2013,96.00,56
63,KW1341063,24 Midland Drive #100,Kitchener,2,0/0,,,,,"$139,900","$132,500",11/28/2013,94.71,59
64,KW1341572,55 Green Valley Drive #111,Kitchener,1,0/0,,,800,$166.88,"$139,900","$133,500",11/25/2013,95.43,41
65,KW1317403,399 Pioneer Drive #10,Kitchener,2,0/0,,,,,"$139,000","$134,000",07/12/2013,96.40,124
66,CA1392526,30 Hugo Crescent #308,Kitchener,1,1/0,1990,,810,$166.67,"$139,900","$135,000",07/16/2013,96.50,61
67,CA1393082,70 Morgan Avenue #2,Kitchener,3,2/0,1975,,"1,102",$122.50,"$137,500","$135,000",06/28/2013,98.18,16
68,CA1395047,375 King Street #102,Waterloo,2,1/0,1982,,844,$159.95,"$149,900","$135,000",10/15/2013,90.06,8
69,KW1331484,225 Harvard Place #912,Waterloo,1,0/0,,,,,"$129,900","$135,000",07/15/2013,103.93,3
70,KW1331939,4 Avalon Place #103,Kitchener,3,0/0,,,,,"$139,000","$135,000",10/25/2013,97.12,98
71,KW1331943,18 Holborn Court #603,Kitchener,2,0/0,1990,,"1,000",$135.00,"$136,900","$135,000",08/16/2013,98.61,25
72,KW1337046,47 Hillbrook Crescent,Kitchener,3,0/0,1974,,"1,000",$135.00,"$139,990","$135,000",11/29/2013,96.44,90
73,KW1325212,203 Fairway Road #14,Kitchener,3,0/0,1973,,"1,000",$135.11,"$134,900","$135,112",06/17/2013,100.16,22
74,KW1337721,80 Breckenridge Drive #106,Kitchener,2,0/0,,,,,"$135,000","$135,500",10/03/2013,100.37,15
75,KW1327666,1100 Courtland Avenue #610,Kitchener,2,0/0,,,,,"$139,500","$136,000",07/08/2013,97.49,21
76,KW1331845,160 Jansen Avenue #34,Kitchener,3,0/0,1974,,"1,100",$124.18,"$139,900","$136,600",08/26/2013,97.64,37
77,KW1341161,266 Overlea Drive #111,Kitchener,2,0/0,1989,,750,$183.33,"$141,900","$137,500",11/14/2013,96.90,42
78,KW1342006,500 Westmount Road #309,Kitchener,2,0/0,1990,,,,"$145,000","$137,500",11/19/2013,94.83,21
79,KW1331996,220 Harvard Place #D,Waterloo,2,0/0,,,,,"$142,000","$137,750",08/03/2013,97.01,9
80,KW1344740,225 Harvard Place #609,Waterloo,2,0/0,1974,,900,$153.33,"$144,900","$138,000",11/29/2013,95.24,7
81,KW1324432,335 Northlake Drive #1,Waterloo,2,0/0,,,800,$173.38,"$141,900","$138,700",06/24/2013,97.74,47
82,KW1322270,75 Hazelglen Drive #106,Kitchener,2,0/0,1975,,"1,135",$122.47,"$141,000","$139,000",06/18/2013,98.58,50
83,KW1328083,16 Ellis Avenue,Kitchener,4,0/0,,,,,"$134,900","$139,000",07/25/2013,103.04,30
84,KW1341949,35 Green Valley Drive #1114,Kitchener,1,0/0,1,,820,$169.51,"$144,500","$139,000",11/27/2013,96.19,33
85,KW1322188,339 Northlake Drive #2,Waterloo,2,0/0,,,800,$174.69,"$142,500","$139,750",06/16/2013,98.07,49
86,KW1331087,55 Green Valley Drive #808,Kitchener,1,0/0,1990,,700,$200.00,"$144,900","$140,000",07/08/2013,96.62,10
87,KW1332140,423 Westwood Drive #2,Kitchener,3,0/0,,,,,"$144,000","$140,000",07/29/2013,97.22,3
88,KW1334964,15 Hofstetter Avenue #218,Kitchener,2,0/0,1990,,,,"$144,000","$140,000",10/11/2013,97.22,43
89,KW1337007,15 Hofstetter Avenue #421,Kitchener,2,0/0,,,,,"$145,000","$140,000",10/08/2013,96.55,36
90,KW1342064,225 Harvard Place #1711,Waterloo,1,0/0,1974,,,,"$154,000","$140,000",11/20/2013,90.91,22
91,KW1338171,445 Pioneer Drive #27,Kitchener,2,0/0,,,,,"$143,000","$141,000",10/09/2013,98.60,12
92,GU132508,48 WINDOM RD #H,Kitchener,4,2/0,1965,,"1,100",$130.00,"$149,900","$143,000",06/27/2013,95.40,35
93,KW1324304,300 Traynor Avenue #7,Kitchener,2,0/0,,,,,"$143,000","$143,000",08/08/2013,100.00,94
94,KW1327306,48 Windom Road #H,Kitchener,3,0/0,,,,,"$149,900","$143,000",07/17/2013,95.40,24
95,KW1335006,32 Mowat Boulevard #38,Kitchener,3,0/0,,,,,"$149,000","$143,000",10/15/2013,95.97,48
96,KW1344699,1100 Courtland #708,Kitchener,2,0/0,,,,,"$149,400","$144,400",12/09/2013,96.65,15
97,KW1331218,260 Sheldon Avenue #510,Kitchener,1,0/0,1976,,,,"$144,888","$144,888",07/16/2013,100.00,11
98,KW1325084,10 Ellen Street #403,Kitchener,1,0/0,1989,,602,$240.70,"$144,900","$144,900",06/19/2013,100.00,29
99,CA1395227,445 Pioneer Drive #18,Kitchener,2,1/1,1977,,890,$162.92,"$149,900","$145,000",12/18/2013,96.73,48
100,KW1324679,6 Walton Avenue #305,Kitchener,3,0/0,,,"1,056",$137.31,"$149,900","$145,000",07/02/2013,96.73,50
101,KW1325398,60 Elmsdale Drive #26,Kitchener,3,0/0,1975,,"1,616",$89.73,"$145,000","$145,000",09/23/2013,100.00,115
102,KW1341087,25 Upper Canada Drive #12,Kitchener,3,0/0,1975,,,,"$147,900","$145,000",10/15/2013,98.04,14
103,KW1341672,45 Cedarhill Crescent #6C,Kitchener,1,0/0,2007,,603,$240.46,"$155,900","$145,000",12/23/2013,93.01,64
104,KW1344764,25 Upper Canada Drive #22,Kitchener,3,0/0,1923,,"1,100",$131.82,"$149,000","$145,000",12/13/2013,97.32,19
105,KW1344525,203 Fairway Road #7,Kitchener,3,0/0,,,"1,000",$146.45,"$149,900","$146,450",12/05/2013,97.70,20
106,KW1324964,25 Valleyview Road #22,Kitchener,3,0/0,1987,,"1,100",$133.18,"$149,900","$146,500",06/18/2013,97.73,31
107,KW1334737,222 Harvard Place #H,Waterloo,2,0/0,,,,,"$153,000","$146,500",11/07/2013,95.75,79
108,KW1341919,565 Greenfield Avenue #111,Kitchener,2,0/0,1996,,,,"$153,900","$147,000",11/20/2013,95.52,22
109,KW1327153,321 Northlake Drive #6,Waterloo,2,0/0,,,800,$185.00,"$152,900","$148,000",07/18/2013,96.80,43
110,KW1327405,75 Hazelglen Drive #104,Kitchener,3,0/0,1975,,"1,254",$118.42,"$154,900","$148,500",07/30/2013,95.87,49
111,KW1337635,329 Northlake Drive #4,Waterloo,2,0/0,,,800,$186.25,"$149,000","$149,000",10/09/2013,100.00,28
112,KW1332229,565 Greenfield Avenue #105,Kitchener,2,0/0,,,,,"$157,500","$149,550",08/16/2013,94.95,15
113,KW1218262,1654 Fischer-Hallman Road #2C,Kitchener,0,0/0,,,553,$271.23,"$149,990","$149,990",07/31/2013,100.00,489
114,KW1327860,240 Rachel Crescent #54D,Kitchener,1,0/0,2013,,553,$271.23,"$149,990","$149,990",07/30/2013,100.00,43
115,KW1331224,1652 Fischer-Hallman Road #1D,Kitchener,1,0/0,,,553,$271.23,"$149,990","$149,990",07/12/2013,100.00,9
116,KW1335041,240 Rachel Crescent #54C,Kitchener,1,0/0,2013,,553,$271.23,"$149,990","$149,990",11/05/2013,100.00,67
117,KW1327728,280 Thaler Avenue #38,Kitchener,3,0/0,1974,,,,"$160,000","$150,000",07/19/2013,93.75,32
118,KW1335075,1100 Courtland Avenue #709,Kitchener,2,0/0,,,,,"$155,000","$150,000",09/11/2013,96.77,12
119,KW1342165,325 Northlake Drive #5,Waterloo,2,0/0,,,,,"$155,000","$151,000",12/30/2013,97.42,58
120,CA1394065,160 Rittenhouse Road #4,Kitchener,3,1/0,1987,,"1,000",$152.00,"$159,900","$152,000",11/06/2013,95.06,86
121,KW1322059,20 Ellen Street #205,Kitchener,1,0/0,,,,,"$155,900","$152,000",07/10/2013,97.50,76
122,KW1337776,15 Hofstetter Avenue #205,Kitchener,2,0/0,1991,,,,"$157,900","$152,000",10/11/2013,96.26,23
123,KW1344002,35 Breckenridge Drive #16,Kitchener,2,0/0,,,980,$155.10,"$159,900","$152,000",11/18/2013,95.06,15
124,KW1324217,430 Pioneer Drive #7,Kitchener,3,0/0,1987,,,,"$155,000","$152,500",07/09/2013,98.39,66
125,KW1334892,160 Jansen Avenue #30,Kitchener,3,0/0,1974,,"1,100",$138.86,"$157,500","$152,750",10/03/2013,96.98,38
126,KW1341543,225 Harvard Place #1403,Waterloo,2,0/0,1974,,900,$170.00,"$159,900","$153,000",11/18/2013,95.68,36
127,KW1324793,55 Green Valley Drive #109,Kitchener,1,0/0,1991,,,,"$154,900","$153,500",06/21/2013,99.10,36
128,KW1334237,500 Westmount Road #204,Kitchener,3,0/0,1990,,"1,213",$126.96,"$160,000","$154,000",09/24/2013,96.25,47
129,KW1344052,225 Harvard Place #1603,Waterloo,2,0/0,1974,,,,"$165,000","$154,000",11/29/2013,93.33,27
130,KW1327681,325 Northlake Drive #11,Waterloo,2,0/0,,,,,"$156,000","$154,500",08/07/2013,99.04,51
131,KW1328127,45 Cedarhill Crescent #2C,Kitchener,1,0/0,,,,,"$158,900","$155,000",07/23/2013,97.55,26
132,KW1344375,165 Green Valley Drive #78,Kitchener,3,0/0,1976,,,,"$157,900","$155,000",12/13/2013,98.16,30
133,KW1324082,345 Briarmeadow Drive #401,Kitchener,1,0/0,2005,,"1,450",$107.52,"$157,900","$155,900",09/18/2013,98.73,140
134,KW1331535,9 Hillbrook Crescent,Kitchener,3,0/0,,,,,"$159,900","$156,000",09/23/2013,97.56,75
135,KW1337351,165 Green Valley Drive #100,Kitchener,3,0/0,1970,,,,"$158,900","$156,900",09/26/2013,98.74,16
136,KW1322234,375 King Street #607,Waterloo,2,0/0,,,,,"$164,900","$157,000",07/13/2013,95.21,74
137,KW1332013,165 Green Valley Drive #16,Kitchener,3,0/0,,,,,"$159,900","$157,000",08/12/2013,98.19,19
138,KW1334579,57 Queenston Drive,Kitchener,3,0/0,,,,,"$160,000","$157,000",09/25/2013,98.13,41
139,KW1337045,46 Cedarwoods Crescent #72,Kitchener,3,0/0,,,,,"$165,900","$157,000",09/30/2013,94.64,26
140,KW1341761,1662 Fischer-Hallman Road #4D,Kitchener,1,0/0,,,553,$285.17,"$157,701","$157,701",12/04/2013,100.00,45
141,KW1327494,165 Green Valley Drive #41,Kitchener,3,0/0,,,,,"$160,000","$158,000",08/19/2013,98.75,69
142,KW1337828,50 Howe Drive #8C,Kitchener,1,0/0,2007,,755,$209.27,"$159,900","$158,000",12/13/2013,98.81,86
143,KW1341864,175 Siebert Avenue #2,Kitchener,3,0/0,1982,,,,"$167,500","$158,000",11/29/2013,94.33,39
144,CA1393384,375 King Street #201,Waterloo,2,1/0,,,880,$180.11,"$162,000","$158,500",08/30/2013,97.84,61
145,KW1334405,375 King Street #1507,Waterloo,2,0/0,,,,,"$160,000","$158,900",10/16/2013,99.31,65
146,GU132440,165 GREEN VALLEY DR #30,Kitchener,3,2/0,1970,,977,$162.74,"$169,900","$159,000",06/26/2013,93.58,27
147,KW1325482,165 Green Valley Drive #30,Kitchener,3,0/0,1970,,920,$172.83,"$169,900","$159,000",06/26/2013,93.58,27
148,KW1331002,165 Green Valley Drive #3,Kitchener,3,0/0,,,,,"$161,000","$159,500",07/15/2013,99.07,13
149,KW1327821,1941 Ottawa Street #4A,Kitchener,1,0/0,,,,,"$159,000","$160,000",07/17/2013,100.63,29
150,KW1328070,46 Cedarwoods Crescent #71,Kitchener,3,0/0,,,,,"$169,900","$160,000",07/24/2013,94.17,31
151,KW1331275,45 Westmount Road #405,Waterloo,1,0/0,,,850,$188.24,"$164,000","$160,000",09/24/2013,97.56,81
152,KW1331626,76 Lois Street,Kitchener,3,0/0,,,,,"$159,900","$160,000",07/31/2013,100.06,14
153,KW1334952,423 Westwood Drive #41,Waterloo,3,0/0,1973,,,,"$166,888","$160,000",11/27/2013,95.87,90
154,KW1344110,25 Upper Canada Drive #7,Kitchener,3,0/0,1973,,,,"$152,500","$160,000",11/17/2013,104.92,10
155,KW1347312,165 Green Valley Drive #82,Kitchener,3,0/0,1977,,,,"$167,900","$160,000",12/31/2013,95.29,19
156,KW1327830,1941 Ottawa Street #1A,Kitchener,1,0/0,2010,,,,"$160,000","$160,500",07/10/2013,100.31,22
157,KW1327329,165 Green Valley Dr #6,Kitchener,3,0/0,,,,,"$159,900","$160,899",06/27/2013,100.62,20
158,KW1324676,280 Thaler Avenue #23,Kitchener,3,0/0,1974,,,,"$164,900","$161,000",06/21/2013,97.63,38
159,KW1327419,25 Hillbrook Crescent,Kitchener,3,0/0,,,,,"$164,888","$161,000",07/18/2013,97.64,40
160,KW1331632,249 Cedarbrae Avenue #35,Waterloo,2,0/0,1979,,,,"$167,000","$161,000",08/27/2013,96.41,43
161,KW1334932,223 Harvard Place #C,Waterloo,3,0/0,1975,,"1,170",$137.61,"$165,000","$161,000",09/24/2013,97.58,27
162,KW1327299,187 Grulke Street #38,Kitchener,3,0/0,,,"1,363",$119.22,"$164,500","$162,500",09/13/2013,98.78,100
163,KW1344001,3227 King Street #1010,Kitchener,2,0/0,,,,,"$163,900","$162,500",11/08/2013,99.15,7
164,KW1327790,423 Westwood Drive #11,Kitchener,3,0/0,1973,,,,"$164,900","$163,000",09/03/2013,98.85,78
165,KW1337572,653 Albert Street #J,Waterloo,2,0/0,,,,,"$169,900","$164,400",12/05/2013,96.76,85
166,KW1331885,38 Howe Drive #10B,Kitchener,1,0/0,2011,,690,$238.41,"$164,900","$164,500",08/08/2013,99.76,16
167,KW1338040,423 Westwood Drive #37,Kitchener,3,0/0,1973,,"1,122",$146.61,"$165,000","$164,500",10/10/2013,99.70,16
168,CA1395875,14 Williamsburg Road #50,Kitchener,3,2/0,,,"1,404",$117.52,"$169,999","$165,000",12/03/2013,97.06,18
169,KW1322281,81 Church Street #404,Kitchener,2,0/0,1976,,"1,000",$165.00,"$174,900","$165,000",07/30/2013,94.34,88
170,KW1324494,51 Paulander Drive #17,Kitchener,3,0/0,1977,,,,"$174,900","$165,000",06/17/2013,94.34,38
171,KW1327587,81 Church Street #1507,Kitchener,2,0/0,1976,,800,$206.25,"$177,000","$165,000",09/12/2013,93.22,94
172,KW1331430,240 Westmeadow Drive #1D,Kitchener,1,0/0,2009,,760,$217.11,"$169,555","$165,000",07/29/2013,97.31,20
173,KW1334214,81 Church Street #803,Kitchener,2,0/0,1976,,950,$173.68,"$169,900","$165,000",08/16/2013,97.12,15
174,KW1338260,52 Montcalm Drive,Kitchener,4,0/0,,,,,"$170,000","$165,000",11/06/2013,97.06,40
175,KW1341689,634 Strasburg Road #38,Kitchener,3,0/0,,,,,"$169,900","$165,000",11/06/2013,97.12,18
176,KW1331616,179 Thaler Avenue,Kitchener,3,0/0,,,"1,000",$165.50,"$169,900","$165,500",08/02/2013,97.41,21
177,KW1337207,423 Westwood Drive #33,Kitchener,3,0/0,,,"1,050",$157.62,"$166,900","$165,500",09/17/2013,99.16,13
178,CA1395332,3227 King Street #211,Kitchener,2,2/0,,,"1,029",$161.32,"$169,900","$166,000",11/06/2013,97.70,27
179,KW1327215,120 Mansion Street #209,Kitchener,1,0/0,,,488,$340.16,"$168,000","$166,000",07/31/2013,98.81,58
180,KW1327921,240 Westmeadow Drive #3D,Kitchener,1,0/0,2009,,756,$219.58,"$169,900","$166,000",07/15/2013,97.70,22
181,KW1341414,120 Mansion Street #309,Kitchener,1,0/0,,,,,"$175,000","$166,000",11/01/2013,94.86,24
182,KW1337519,165 Green Valley Drive #39,Kitchener,3,0/0,1988,,686,$242.71,"$167,900","$166,500",10/01/2013,99.17,20
183,KW1327182,260 Sheldon Avenue #301,Kitchener,2,0/0,1976,0.00,,,"$169,900","$167,000",06/17/2013,98.29,13
184,KW1327253,337 Kingswood Drive #41,Kitchener,3,0/0,,,,,"$169,900","$167,000",07/17/2013,98.29,41
185,KW1331344,320 Bluevale Street #F,Waterloo,3,0/0,,,,,"$169,900","$167,000",07/25/2013,98.29,19
186,KW1334856,265 Williamsburg Road #12,Kitchener,3,0/0,,,,,"$169,900","$167,000",09/03/2013,98.29,11
187,KW1337035,634 Strasburg Road #9,Kitchener,3,0/0,1978,,,,"$172,500","$167,000",10/11/2013,96.81,37
188,KW1337619,206 Green Valley Drive #24,Kitchener,3,0/0,,,"1,088",$153.49,"$169,900","$167,000",10/21/2013,98.29,38
189,KW1311063,1180 Countrystone Drive #5B,Kitchener,1,0/0,2013,,680,$246.18,"$167,400","$167,400",08/26/2013,100.00,233
190,KW1311066,1180 Countrystone Drive #7B,Kitchener,1,0/0,2013,,680,$246.18,"$167,400","$167,400",08/26/2013,100.00,233
191,KW1311067,1180 Countrystone Drive #8B,Kitchener,1,0/0,2013,,680,$246.18,"$167,400","$167,400",08/26/2013,100.00,233
192,KW1311070,1180 Countrystone Drive #5B,Kitchener,1,0/0,2013,,680,$246.18,"$167,400","$167,400",08/22/2013,100.00,232
193,KW1325245,648 Doon Village Road #15,Kitchener,3,0/0,,,,,"$169,900","$167,500",08/28/2013,98.59,92
194,KW1327947,223 Pioneer Drive #J68,Kitchener,3,0/0,,,,,"$168,500","$167,500",07/11/2013,99.41,20
195,KW1331476,51 Paulander Drive #90,Kitchener,3,0/0,1977,,,,"$174,900","$167,500",08/01/2013,95.77,21
196,KW1341962,298 Bluevale Street #A,Waterloo,3,0/0,,,"1,200",$139.92,"$169,900","$167,900",11/08/2013,98.82,14
197,KW1334617,20 Ellen Street #507,Kitchener,1,0/0,1987,,780,$215.38,"$169,000","$168,000",09/06/2013,99.41,20
198,KW1337359,70 Morgan Avenue #15,Kitchener,3,0/0,1974,,,,"$174,900","$168,000",11/19/2013,96.05,73
199,KW1337377,384 Erb Street #306,Waterloo,2,0/0,1988,,"1,012",$166.01,"$170,000","$168,000",11/01/2013,98.82,52
200,KW1331180,32 Mowat Boulevard #37,Kitchener,3,0/0,1974,,,,"$169,900","$169,000",07/29/2013,99.47,25
201,KW1335078,81 Church Street #906,Kitchener,2,0/0,1976,,90,"$1,877.78","$177,000","$169,000",11/08/2013,95.48,70
202,KW1337439,81 Church Street #1207,Kitchener,2,0/0,1976,,,,"$175,000","$169,000",12/16/2013,96.57,99
203,KW1338038,294 Fergus Avenue #6,Kitchener,3,0/0,,,,,"$174,900","$169,000",12/06/2013,96.63,73
204,KW1327479,165 Green Valley Drive #54,Kitchener,3,0/0,1976,,900,$188.33,"$174,900","$169,500",07/05/2013,96.91,25
205,KW1334728,260 Sheldon Avenue #601,Kitchener,2,0/0,,,,,"$169,900","$169,900",09/19/2013,100.00,29
206,KW1334935,260 Sheldon Avenue #701,Kitchener,2,0/0,1975,,,,"$174,900","$169,900",09/16/2013,97.14,20
207,KW1331225,232 Jessica Crescent #5D,Kitchener,1,0/0,2013,,753,$225.75,"$169,990","$169,990",07/19/2013,100.00,16
208,KW1334381,228 Jessica Crescent #7A,Kitchener,1,0/0,2013,,753,$225.75,"$169,990","$169,990",09/04/2013,100.00,25
209,KW1324602,80 Old Country Drive #22,Kitchener,3,0/0,1974,,,,"$174,000","$170,000",07/04/2013,97.70,51
210,KW1325066,55 Green Valley Drive #305,Kitchener,2,0/0,1989,,975,$174.36,"$179,900","$170,000",07/10/2013,94.50,48
211,KW1331121,1414 King Street #805,Kitchener,2,0/0,1988,,990,$171.72,"$175,000","$170,000",08/28/2013,97.14,56
212,KW1332185,375 King Street #505,Waterloo,3,0/0,,,,,"$171,900","$170,000",08/12/2013,98.89,10
