,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
30,KW0924129,29 West Avenue #404,Kitchener,2,0/0,,,950,$110.53,"$104,900","$105,000",06/11/2009,100.10,43
31,KW0847187,18 Holborn Court #105,Kitchener,2,0/0,,,"1,000",$105.90,"$107,900","$105,900",01/28/2009,98.15,55
32,KW0914757,283 Fairway Road #501,Kitchener,2,0/0,,,840,$126.07,"$105,900","$105,900",02/27/2009,100.00,7
33,KW0914758,283 Fairway Road #502,Kitchener,2,0/0,,,840,$126.07,"$105,900","$105,900",02/27/2009,100.00,7
34,KW0917977,283 Fairway Road #305,Kitchener,2,0/0,,,840,$126.07,"$105,900","$105,900",03/30/2009,100.00,4
35,KW0924564,225 Harvard Place #1612,Waterloo,1,0/0,,,,,"$109,900","$106,000",06/16/2009,96.45,35
36,KW0914071,71 Vanier Drive #304,Kitchener,3,0/0,,,,,"$109,900","$107,000",05/07/2009,97.36,94
37,KW0841881,18 Holborn Court #611,Kitchener,2,0/0,,,,,"$119,900","$108,000",02/12/2009,90.08,107
38,KW0917272,100 Breckenridge Drive #306,Kitchener,1,0/0,,,,,"$111,900","$109,000",05/04/2009,97.41,59
39,KW0924330,391 Pioneer Drive #7,Kitchener,2,0/0,,,,,"$111,900","$109,000",06/11/2009,97.41,41
40,KW0847084,29 West Avenue #101,Kitchener,3,0/0,,,,,"$110,000","$110,000",02/23/2009,100.00,83
41,KW0914117,305 Patricia Avenue,Kitchener,3,0/0,,,,,"$149,900","$110,000",03/25/2009,73.38,52
42,KW0841046,64 Benton Street #1206,Kitchener,1,0/0,,,600,$186.67,"$114,990","$112,000",04/23/2009,97.40,211
43,KW0844241,25 Upper Canada Drive #35,Kitchener,3,0/0,1975,,,,"$127,000","$112,000",03/04/2009,88.19,120
44,KW0921234,18 Holborn Court #202,Kitchener,2,0/0,1990,,,,"$114,900","$112,000",05/19/2009,97.48,44
45,KW0927517,178 Grulke Street #17,Kitchener,2,0/0,,,,,"$117,000","$113,500",06/30/2009,97.01,22
46,KW0917372,160 Jansen Avenue #30,Kitchener,3,0/0,,,"1,100",$103.64,"$124,900","$114,000",06/18/2009,91.27,100
47,KW0917881,165 Green Valley Drive #94,Kitchener,3,0/0,1976,,,,"$114,900","$114,900",04/14/2009,100.00,21
48,KW0914794,70 Morgan Avenue #7,Kitchener,4,0/0,1974,,"1,100",$104.55,"$119,900","$115,000",04/07/2009,95.91,43
49,KW0917440,160 Rittenhouse Road #43,Kitchener,3,0/0,,,,,"$123,900","$115,900",05/06/2009,93.54,56
50,KW0844310,225 Harvard Place #1102,Waterloo,1,0/0,,,,,"$124,900","$116,000",04/09/2009,92.87,149
51,KW0917853,15 Hofstetter Avenue #301,Kitchener,1,0/0,,,,,"$119,900","$116,500",06/04/2009,97.16,72
52,KW0847546,331 Northlake Drive #3,Waterloo,2,0/0,,,,,"$122,500","$117,000",03/06/2009,95.51,66
53,KW0924847,225 Harvard Place #1201,Waterloo,1,0/0,,,,,"$118,500","$117,000",06/19/2009,98.73,31
54,KW0911705,4 Avalon Place #102,Kitchener,2,0/0,1978,,,,"$119,900","$117,500",02/11/2009,98.00,23
55,KW0917176,30 Bridge Street #307,Kitchener,2,0/0,1991,,800,$146.88,"$119,900","$117,500",04/24/2009,98.00,50
56,KW0925067,29 West Avenue #704,Kitchener,2,0/0,,,,,"$119,900","$117,500",06/18/2009,98.00,23
57,CA0992273,225 Harvard Place #1512,Waterloo,1,1/0,,,700,$169.29,"$119,900","$118,500",06/05/2009,98.83,23
58,KW0914937,29 West Avenue #301,Kitchener,3,0/0,,,,,"$118,750","$118,750",03/11/2009,100.00,12
59,KW0847066,64 Benton Street #702,Kitchener,1,0/0,,,600,$198.33,"$112,990","$119,000",04/23/2009,105.32,157
60,KW0911466,30 Hugo Crescent #305,Kitchener,1,0/0,1990,,840,$142.86,"$122,500","$120,000",02/11/2009,97.96,30
61,KW0911833,329 Northlake Drive #9,Waterloo,2,0/0,1990,,,,"$122,000","$120,000",04/24/2009,98.36,90
62,KW0912039,25 Queenston Drive,Kitchener,3,0/0,,,"1,260",$95.24,"$129,900","$120,000",03/11/2009,92.38,42
63,KW0917593,55 Green Valley Drive #402,Kitchener,1,0/0,,,820,$146.34,"$121,900","$120,000",06/18/2009,98.44,95
64,KW0921082,45 Westmount Road #102,Waterloo,1,0/0,,,,,"$126,900","$120,000",04/28/2009,94.56,27
65,KW0841499,10 Ellen Street #403,Kitchener,1,0/0,1989,,602,$201.00,"$124,900","$121,000",03/05/2009,96.88,142
66,KW0911838,283 Fairway Road #106,Kitchener,2,0/0,,,840,$144.05,"$119,900","$121,000",03/10/2009,100.92,50
67,KW0917259,266 Overlea Drive #506,Kitchener,2,0/0,,,,,"$124,500","$121,000",05/01/2009,97.19,53
68,KW0911702,60 Elmsdale Drive #26,Kitchener,3,0/0,,,,,"$132,000","$122,000",05/20/2009,92.42,106
69,KW0914855,29 West Avenue #701,Kitchener,3,0/0,,,,,"$129,900","$122,000",05/12/2009,93.92,76
70,KW0914932,283 Fairway Road #205,Kitchener,2,0/0,,,840,$145.83,"$106,900","$122,500",03/18/2009,114.59,19
71,KW0917123,283 Fairway Road #105,Kitchener,2,0/0,,,840,$145.83,"$122,900","$122,500",05/20/2009,99.67,77
72,KW0914025,266 Overlea Drive #408,Kitchener,2,0/0,1990,,,,"$125,000","$123,000",05/13/2009,98.40,88
73,KW0914564,30 Hugo Crescent #105,Kitchener,1,0/0,1991,,880,$139.77,"$126,000","$123,000",03/10/2009,97.62,26
74,KW0924371,391 Pioneer Drive #1,Kitchener,3,0/0,1974,,,,"$129,900","$123,000",06/01/2009,94.69,27
75,KW0927743,30 Bridge Street #205,Kitchener,2,0/0,,,,,"$124,900","$123,000",06/26/2009,98.48,9
76,KW0837540,10 Ellen Street #803,Kitchener,1,0/0,1989,,602,$205.15,"$133,800","$123,500",01/12/2009,92.30,122
77,KW0914426,283 Fairway Road #404,Kitchener,2,0/0,,,840,$147.02,"$108,900","$123,500",03/10/2009,113.41,27
78,CA0990833,750 Erinbrook Drive #15,Kitchener,2,1/0,1985,,788,$157.36,"$131,900","$124,000",05/19/2009,94.01,78
79,KW0918061,50 Howe Drive #17D,Kitchener,1,0/0,2007,,755,$164.24,"$131,500","$124,000",05/06/2009,94.30,37
80,KW0921016,1100 Courtland Avenue #610,Kitchener,2,0/0,,,,,"$124,900","$124,000",05/22/2009,99.28,52
81,KW0917121,283 Fairway Road #505,Kitchener,2,0/0,,,840,$148.21,"$108,900","$124,500",03/16/2009,114.33,13
82,KW0911715,337 Northlake Drive #1,Waterloo,2,0/0,1988,,800,$156.25,"$127,500","$125,000",02/12/2009,98.04,26
83,KW0911906,24 Peter Street,Kitchener,4,0/0,,,,,"$159,900","$125,000",05/04/2009,78.17,101
84,KW0914291,339 Northlake Drive #7,Waterloo,2,0/0,1991,,,,"$127,900","$125,000",03/30/2009,97.73,55
85,KW0914333,325 Northlake Drive #5,Waterloo,2,0/0,,,,,"$127,900","$125,000",04/08/2009,97.73,59
86,KW0914355,225 Harvard Place #809,Waterloo,2,0/0,1975,,,,"$129,700","$125,000",03/12/2009,96.38,32
87,KW0918024,55 Green Valley Drive #504,Kitchener,1,0/0,,,,,"$128,500","$125,000",05/04/2009,97.28,37
88,KW0921575,329 Northlake Drive #2,Waterloo,2,0/0,,,,,"$127,500","$125,000",05/01/2009,98.04,20
89,KW0924809,225 Harvard Place #1104,Waterloo,2,0/0,1975,,,,"$134,900","$125,000",06/12/2009,92.66,25
90,CA0990347,55 Green Valley Drive #1108,Kitchener,1,1/0,,,800,$157.50,"$134,900","$126,000",05/01/2009,93.40,94
91,CA0991820,750 Erinbrook Drive #17,Kitchener,2,1/0,,,788,$159.90,"$129,000","$126,000",06/09/2009,97.67,40
92,KW0911240,1100 Courtland Avenue #408,Kitchener,2,0/0,1973,,"1,000",$126.00,"$129,900","$126,000",02/09/2009,97.00,33
93,KW0921469,35 Green Valley Drive #902,Kitchener,1,0/0,1990,,820,$153.66,"$129,900","$126,000",04/22/2009,97.00,10
94,KW0924242,385 Pioneer Drive #5,Kitchener,2,0/0,,,,,"$129,900","$126,000",06/16/2009,97.00,43
95,KW0925095,35 Green Valley Drive #207,Kitchener,1,0/0,1991,,,,"$133,900","$126,000",06/12/2009,94.10,16
96,KW0917918,700 Erinbrook Drive #11,Kitchener,3,0/0,1986,,951,$133.02,"$127,500","$126,500",04/29/2009,99.22,35
97,KW0914425,283 Fairway Road #401,Kitchener,2,0/0,,,840,$151.07,"$124,900","$126,900",05/01/2009,101.60,79
98,CA0990181,55 Green Valley Drive #308,Kitchener,1,1/0,1990,,700,$181.43,"$130,500","$127,000",02/18/2009,97.32,42
99,KW0911663,337 Kingswood Drive #18,Kitchener,2,0/0,1975,,,,"$129,900","$127,000",02/27/2009,97.77,42
100,KW0911792,80 Old Country Drive #32,Kitchener,3,0/0,,,,,"$134,900","$127,000",03/16/2009,94.14,55
101,KW0914004,43 Thaler Avenue #2,Kitchener,2,0/0,,,,,"$129,900","$127,000",03/02/2009,97.77,31
102,KW0922172,3227 King Street #801,Kitchener,2,0/0,,,,,"$140,000","$127,000",06/09/2009,90.71,42
103,KW0924161,30 Hugo Crescent #304,Kitchener,1,0/0,1990,,,,"$129,900","$127,000",06/05/2009,97.77,35
104,KW0911629,223 Pioneer Drive #G47,Kitchener,3,0/0,1979,,,,"$130,000","$127,500",01/30/2009,98.08,15
105,KW0911936,1100 Courtland Avenue #512,Kitchener,2,0/0,,,"1,000",$127.50,"$132,900","$127,500",03/12/2009,95.94,45
106,KW0917783,1100 Courtland Avenue #414,Kitchener,2,0/0,1973,,,,"$131,900","$127,500",06/02/2009,96.66,74
107,KW0841900,25 Thaler Avenue #16,Kitchener,3,0/0,,,"1,150",$111.30,"$132,500","$128,000",01/05/2009,96.60,69
108,KW0917625,45 Westmount Road #104,Waterloo,1,0/0,,,,,"$134,900","$128,000",04/15/2009,94.89,28
109,KW0921296,339 Northlake Drive #2,Waterloo,2,0/0,,,,,"$127,900","$128,000",06/02/2009,100.08,57
110,KW0847194,300 Traynor Avenue #5,Kitchener,2,0/0,1973,,,,"$127,900","$128,900",01/09/2009,100.78,37
111,KW0924560,283 Fairway Road #304,Kitchener,2,0/0,,,840,$153.45,"$108,900","$128,900",06/04/2009,118.37,23
112,KW0837689,240 Westmeadow Drive #A-001,Kitchener,1,0/0,2008,,760,$169.74,"$129,900","$129,000",01/19/2009,99.31,125
113,KW0837707,240 Westmeadow Drive #A-005,Kitchener,1,0/0,2008,,760,$169.74,"$129,900","$129,000",01/15/2009,99.31,121
114,KW0927391,321 Northlake Drive #4,Waterloo,2,0/0,1990,,,,"$129,900","$129,000",06/30/2009,99.31,22
115,KW0921654,50 Howe Drive #21C,Kitchener,1,0/0,2007,,755,$171.52,"$134,900","$129,500",05/29/2009,96.00,45
116,KW0924096,18 Holborn Court #310,Kitchener,2,0/0,,,"1,000",$129.50,"$129,900","$129,500",06/04/2009,99.69,31
117,KW0837663,246 Westmeadow Drive #A,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",04/08/2009,100.00,204
118,KW0837665,242 Westmeadow Drive #D,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",04/03/2009,100.00,201
119,KW0837670,240 Westmeadow Drive #A-242,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",01/14/2009,100.00,120
120,KW0837684,246 Westmeadow Drive #D,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",04/08/2009,100.00,204
121,KW0837704,240 Westmeadow Drive #D-003,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",02/05/2009,100.00,142
122,KW0837708,240 Westmeadow Drive #D-004,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",02/05/2009,100.00,142
123,KW0837710,240 Westmeadow Drive #D-005,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",01/28/2009,100.00,134
124,KW0837712,240 Westmeadow Drive #D-006,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",01/19/2009,100.00,125
125,KW0837721,240 Westmeadow Drive #D-002,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",01/28/2009,100.00,134
126,KW0837724,240 Westmeadow Drive #A-003,Kitchener,1,0/0,2008,,760,$170.92,"$129,900","$129,900",01/28/2009,100.00,134
127,KW0918065,1941 Ottawa Street #16D,Kitchener,1,0/0,,,753,$172.51,"$129,900","$129,900",04/29/2009,100.00,33
128,KW0918070,1941 Ottawa Street #16A,Kitchener,1,0/0,,,760,$170.92,"$129,900","$129,900",04/08/2009,100.00,13
129,KW0921022,1941 Ottawa Street #15D,Kitchener,1,0/0,,,753,$172.51,"$129,900","$129,900",05/05/2009,100.00,40
130,KW0921039,1941 Ottawa Street #15A,Kitchener,1,0/0,,,753,$172.51,"$129,900","$129,900",04/29/2009,100.00,33
131,KW0921049,1941 Ottawa Street #14D,Kitchener,1,0/0,,,753,$172.51,"$129,900","$129,900",05/13/2009,100.00,48
132,KW0921062,1941 Ottawa Street #14A,Kitchener,1,0/0,,,753,$172.51,"$129,900","$129,900",04/29/2009,100.00,33
133,KW0921071,1941 Ottawa Street #13A,Kitchener,1,0/0,,,753,$172.51,"$129,900","$129,900",05/26/2009,100.00,61
134,KW0927506,165 Green Valley Drive #36,Kitchener,3,0/0,,,950,$136.74,"$129,900","$129,900",06/29/2009,100.00,19
135,CA0990832,750 Erinbrook Drive #14,Kitchener,2,1/0,1985,,788,$164.97,"$132,900","$130,000",04/15/2009,97.82,21
136,KW0847333,35 Green Valley Drive #1114,Kitchener,1,0/0,,,820,$158.54,"$132,900","$130,000",01/20/2009,97.82,36
137,KW0914717,55 Green Valley Drive #711,Kitchener,1,0/0,1989,,800,$162.50,"$134,900","$130,000",03/19/2009,96.37,27
138,KW0925140,225 Harvard Place #407,Waterloo,2,0/0,,,,,"$134,900","$130,000",06/04/2009,96.37,6
139,KW0911678,160 Jansen Avenue #37,Kitchener,3,0/0,,,,,"$134,900","$131,000",04/07/2009,97.11,78
140,KW0911050,175 Siebert Avenue #21,Kitchener,3,0/0,1982,,,,"$129,900","$131,100",02/02/2009,100.92,33
141,KW0847379,565 Greenfield Avenue #408,Kitchener,2,0/0,1991,,,,"$134,000","$131,500",01/30/2009,98.13,44
142,KW0914666,50 Howe Drive #19C,Kitchener,1,0/0,2008,,755,$174.17,"$131,500","$131,500",05/01/2009,100.00,70
143,KW0921615,565 Greenfield Avenue #710,Kitchener,2,0/0,1991,,,,"$134,900","$131,500",06/03/2009,97.48,50
144,KW0844582,225 Harvard Place #1404,Waterloo,2,0/0,1975,,,,"$137,900","$132,000",03/05/2009,95.72,102
145,KW0847547,50 Howe Drive #17C,Kitchener,1,0/0,2007,,755,$174.83,"$134,900","$132,000",03/18/2009,97.85,77
146,KW0911567,565 Greenfield Avenue #908,Kitchener,2,0/0,,,,,"$134,900","$132,000",06/04/2009,97.85,141
147,KW0917732,55 Green Valley Drive #1014,Kitchener,1,0/0,1990,,820,$160.98,"$135,900","$132,000",05/11/2009,97.13,54
148,KW0917589,223 Pioneer Drive #B13,Kitchener,3,0/0,,,"1,003",$132.35,"$133,900","$132,750",04/07/2009,99.14,23
149,KW0837583,24 Midland Drive #402,Kitchener,2,0/0,,,,,"$139,800","$133,000",02/25/2009,95.14,163
150,KW0917733,260 Sheldon Avenue #102,Kitchener,1,0/0,,,,,"$134,900","$133,000",04/21/2009,98.59,32
151,KW0921064,50 Howe Drive #10D,Kitchener,1,0/0,2007,,755,$176.16,"$137,000","$133,000",05/26/2009,97.08,56
152,KW0832050,240 Westmeadow Drive #14D,Kitchener,1,0/0,,,760,$175.10,"$129,900","$133,073",04/03/2009,102.44,253
153,KW0927124,25 Upper Canada Drive #21,Kitchener,3,0/0,,,,,"$134,900","$133,500",06/26/2009,98.96,28
154,KW0921682,24 Midland Drive #106,Kitchener,2,0/0,,,,,"$139,900","$133,900",05/15/2009,95.71,34
155,CA0990012,49 Cedarwoods Crescent #28,Kitchener,3,2/0,1979,,"1,100",$121.82,"$141,900","$134,000",02/20/2009,94.43,40
156,KW0847227,337 Kingswood Drive #36,Kitchener,2,0/0,,,,,"$139,900","$134,000",03/30/2009,95.78,112
157,KW0911371,223 Pioneer Drive #B14,Kitchener,3,0/0,1978,,,,"$135,900","$134,000",01/21/2009,98.60,9
158,KW0917802,50 Howe Drive #12D,Kitchener,1,0/0,,,755,$177.48,"$136,900","$134,000",04/14/2009,97.88,23
159,KW0917815,10 Ellen Street #508,Kitchener,1,0/0,,,760,$176.32,"$136,900","$134,000",04/20/2009,97.88,29
160,KW0911631,51 Paulander Drive #121,Kitchener,3,0/0,1977,,"1,184",$113.60,"$139,900","$134,500",03/19/2009,96.14,62
161,KW0911738,565 Greenfield Avenue #806,Kitchener,2,0/0,,,,,"$137,900","$134,500",03/23/2009,97.53,65
162,KW0921397,283 Fairway Road #103,Kitchener,3,0/0,,,"1,015",$132.91,"$112,900","$134,900",05/12/2009,119.49,34
163,KW0844082,46 Cedarwoods Crescent #67,Kitchener,3,0/0,1979,,,,"$139,000","$135,000",03/24/2009,97.12,144
164,KW0911648,33 Glasgow Street,Kitchener,3,0/0,,,,,"$144,900","$135,000",02/02/2009,93.17,18
165,KW0911982,65 Westmount Road #709,Waterloo,2,0/0,,,,,"$135,900","$135,000",02/12/2009,99.34,17
166,KW0914064,48 Windom Road #F,Kitchener,4,0/0,,,,,"$139,900","$135,000",03/16/2009,96.50,43
167,KW0918049,21 Queenston Drive,Kitchener,4,0/0,,,,,"$139,900","$135,000",05/29/2009,96.50,60
168,KW0921025,223 Harvard Place #10D,Waterloo,3,0/0,1976,,,,"$139,900","$135,000",05/19/2009,96.50,81
169,KW0924157,283 Fairway Road #203,Kitchener,3,0/0,,,"1,015",$133.00,"$114,900","$135,000",05/15/2009,117.49,10
170,KW0914605,70 Morgan Avenue #19,Kitchener,3,0/0,1975,,"1,102",$122.96,"$139,500","$135,500",03/17/2009,97.13,29
171,KW0911254,51 Paulander Drive #29,Kitchener,3,0/0,,,,,"$139,000","$136,000",05/12/2009,97.84,126
172,KW0911889,513 Weber Street #K,Waterloo,2,0/0,1970,,,,"$139,900","$136,000",02/02/2009,97.21,10
173,KW0924949,224 Harvard Place #A,Waterloo,2,0/0,,,,,"$139,900","$136,000",06/19/2009,97.21,28
174,KW0925124,283 Fairway Road #403,Kitchener,3,0/0,1969,,"1,015",$133.99,"$136,000","$136,000",06/08/2009,100.00,11
175,KW0914593,55 Green Valley Drive #1911,Kitchener,1,0/0,,,,,"$142,900","$136,750",04/13/2009,95.70,55
176,KW0847345,55 Green Valley Drive #906,Kitchener,2,0/0,,,,,"$138,900","$136,900",02/27/2009,98.56,62
177,CA0991023,35 Green Valley Drive #309,Kitchener,2,2/0,1996,,920,$148.91,"$145,000","$137,000",06/11/2009,94.48,100
178,KW0847375,280 Thaler Avenue #35,Kitchener,3,0/0,1973,,"1,111",$123.31,"$139,900","$137,000",01/26/2009,97.93,41
179,KW0847498,175 Elm Ridge Drive #22,Kitchener,3,0/0,,,,,"$139,900","$137,000",01/19/2009,97.93,28
180,KW0927080,399 Pioneer Drive #8,Kitchener,2,0/0,,,,,"$134,900","$137,000",06/26/2009,101.56,25
181,KW0917748,500 Westmount Road #101,Kitchener,2,0/0,1991,,,,"$139,900","$138,000",04/16/2009,98.64,25
182,KW0924526,55 Green Valley Drive #414,Kitchener,1,0/0,1990,,820,$168.29,"$143,000","$138,000",06/05/2009,96.50,28
183,KW0841489,43 Thaler Avenue #16,Kitchener,2,0/0,1980,,,,"$139,900","$138,500",02/11/2009,99.00,120
184,CA0895286,445 Pioneer Drive #28,Kitchener,3,2/0,1975,,"1,026",$135.48,"$139,900","$139,000",05/28/2009,99.36,181
185,KW0834810,58 Bridgeport Road #1207,Waterloo,2,0/0,1973,,,,"$139,900","$139,000",03/05/2009,99.36,191
186,KW0911912,265 Williamsburg Road #11,Kitchener,3,0/0,1988,,"1,132",$122.79,"$142,900","$139,000",03/20/2009,97.27,53
187,KW0911948,112 Elm Ridge Drive,Kitchener,3,0/0,,,,,"$144,900","$139,000",02/20/2009,95.93,25
188,KW0914414,49 Cedarwoods Crescent #26,Kitchener,3,0/0,,,,,"$144,000","$139,000",06/15/2009,96.53,127
189,KW0921966,223 Pioneer Drive #B16,Kitchener,3,0/0,1978,,,,"$139,900","$139,000",05/21/2009,99.36,29
190,KW0925125,261 Pioneer Drive,Kitchener,3,0/0,,,,,"$142,900","$139,000",06/23/2009,97.27,28
191,KW0911897,60 Elmsdale Drive #17,Kitchener,3,0/0,,,"1,548",$90.12,"$142,500","$139,500",03/04/2009,97.89,55
192,KW0924865,80 Old Country Drive #9,Kitchener,3,0/0,1978,,,,"$147,900","$139,700",06/18/2009,94.46,31
193,KW0921065,35 Breckenridge Drive #15,Kitchener,2,0/0,,,,,"$139,900","$139,900",05/21/2009,100.00,51
194,KW0924318,35 Breckenridge Drive #34,Kitchener,2,0/0,,,,,"$139,900","$139,900",05/08/2009,100.00,2
195,KW0924348,35 Breckenridge Drive #16,Kitchener,2,0/0,,,,,"$139,900","$139,900",05/25/2009,100.00,19
196,KW0924391,35 Breckenridge Drive #21,Kitchener,2,0/0,,,,,"$139,900","$139,900",05/08/2009,100.00,1
197,KW0924402,35 Breckenridge Drive #20,Kitchener,2,0/0,,,,,"$139,900","$139,900",05/11/2009,100.00,6
198,CA0895155,60 Elmsdale Drive #21,Kitchener,3,1/1,,,"1,300",$107.69,"$149,000","$140,000",05/13/2009,93.96,176
199,KW0847121,104 Kingswood Drive,Kitchener,3,0/0,1974,,,,"$149,900","$140,000",02/09/2009,93.40,67
200,KW0847441,700 Erinbrook Drive #6,Kitchener,3,0/0,,,,,"$145,000","$140,000",04/15/2009,96.55,115
201,KW0914314,202 Silver Aspen Crescent,Kitchener,3,0/0,1974,,,,"$144,900","$140,000",04/07/2009,96.62,57
202,KW0914630,60 Elmsdale Drive #8,Kitchener,3,0/0,,,,,"$144,900","$140,000",06/18/2009,96.62,120
203,KW0914767,175 Siebert Avenue #7,Kitchener,3,0/0,1982,,,,"$144,800","$140,000",04/09/2009,96.69,47
204,KW0917033,194 Silver Aspen Crescent,Kitchener,3,0/0,1974,,,,"$144,888","$140,000",03/31/2009,96.63,31
205,KW0921152,60 Elmsdale Drive #53,Kitchener,3,0/0,,,,,"$143,500","$140,000",04/17/2009,97.56,14
206,KW0924817,46 Cedarwoods Crescent #24,Kitchener,3,0/0,1979,,,,"$142,900","$140,000",06/11/2009,97.97,23
207,KW0847185,61 Thaler Avenue #2,Kitchener,3,0/0,,,,,"$149,900","$142,000",01/19/2009,94.73,48
208,KW0911232,260 Sheldon Avenue #607,Kitchener,1,0/0,,,,,"$144,899","$142,000",04/23/2009,98.00,107
209,KW0917111,175 Siebert Avenue #19,Kitchener,3,0/0,1982,,,,"$144,900","$142,000",04/15/2009,98.00,43
210,KW0917754,206 Green Valley Drive #20,Kitchener,3,0/0,1974,,,,"$144,900","$142,000",04/16/2009,98.00,27
211,KW0921828,60 Elmsdale Drive #54,Kitchener,3,0/0,,,,,"$145,900","$142,200",05/19/2009,97.46,30
212,KW0844011,80 Old Country Drive #28,Kitchener,3,0/0,1975,,,,"$149,900","$143,000",02/25/2009,95.40,113
213,KW0921281,337 Kingswood Drive #5,Kitchener,2,0/0,1975,,,,"$150,000","$143,000",05/11/2009,95.33,35
214,KW0922006,634 Strasburg Road #19,Kitchener,2,0/0,,,,,"$146,000","$143,000",05/29/2009,97.95,35
215,CA0990581,121 Morgan Avenue #21,Kitchener,3,1/1,1980,,"1,180",$122.03,"$149,900","$144,000",03/18/2009,96.06,42
