,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
20,KW1014647,279 Chandler Drive #401,Kitchener,2,0/0,,,,,"$116,900","$114,000",04/05/2010,97.52,49
21,CA1091030,160 Rittenhouse Road #21,Kitchener,3,1/0,,,"1,000",$115.00,"$119,900","$115,000",03/10/2010,95.91,9
22,KW1017193,160 Rittenhouse Road #21,Kitchener,3,0/0,,,,,"$119,900","$115,000",03/10/2010,95.91,9
23,KW1021447,225 Harvard Place #1111,Waterloo,1,0/0,,,,,"$119,000","$115,000",04/30/2010,96.64,21
24,KW1022104,49 Cedar Street,Kitchener,3,0/0,,,,,"$129,900","$115,000",05/11/2010,88.53,16
25,KW1011246,58 Bridgeport Road #1007,Waterloo,2,0/0,1973,,"1,047",$110.79,"$114,900","$116,000",01/15/2010,100.96,7
26,KW1014432,178 Grulke Street #11,Kitchener,2,0/0,1986,,,,"$120,000","$118,000",03/05/2010,98.33,27
27,KW1018355,64 Benton Street #1306,Kitchener,1,0/0,,,,,"$119,900","$119,000",04/23/2010,99.25,28
28,KW1021729,266 Overlea Drive #203,Kitchener,2,0/0,,,,,"$121,500","$119,000",05/31/2010,97.94,43
29,KW0934800,81 Church Street #407,Kitchener,2,0/0,1976,,,,"$129,900","$120,000",01/12/2010,92.38,127
30,KW1014352,24 Mooregate Crescent #103,Kitchener,2,0/0,1975,,,,"$124,900","$120,000",04/01/2010,96.08,55
31,KW1017911,565 Greenfield Avenue #401,Kitchener,2,0/0,,,,,"$122,900","$120,800",04/08/2010,98.29,24
32,KW1011601,1100 Courtland Avenue #708,Kitchener,2,0/0,,,,,"$126,900","$121,000",02/12/2010,95.35,25
33,KW1024611,65 Westmount Road #705,Waterloo,1,0/0,1975,,,,"$125,900","$121,000",05/26/2010,96.11,14
34,KW1014028,29 West Avenue #309,Kitchener,2,0/0,,,940,$129.79,"$119,900","$122,000",02/18/2010,101.75,17
35,KW1014782,43 Brubacher Street,Kitchener,3,0/0,,,,,"$134,900","$122,000",03/03/2010,90.44,12
36,KW1017201,565 Greenfield Avenue #701,Kitchener,2,0/0,1985,,,,"$124,900","$122,000",03/17/2010,97.68,15
37,KW1021075,24 Mooregate Crescent #102,Kitchener,2,0/0,1975,,,,"$123,800","$122,000",04/15/2010,98.55,18
38,KW1014961,1100 Courtland Avenue #602,Kitchener,2,0/0,,,,,"$121,900","$122,100",05/04/2010,100.16,71
39,KW1011778,225 Harvard Place #1412,Waterloo,1,0/0,1973,,,,"$133,900","$122,500",03/16/2010,91.49,55
40,KW1014881,565 Greenfield Avenue #503,Kitchener,2,0/0,1985,,650,$189.23,"$124,900","$123,000",04/09/2010,98.48,49
41,KW1015044,29 West Avenue #602,Kitchener,3,0/0,,,"1,000",$123.43,"$129,900","$123,425",05/27/2010,95.02,91
42,KW1017557,1100 Courtland Avenue #410,Kitchener,2,0/0,1973,,,,"$124,900","$123,500",03/22/2010,98.88,11
43,KW0937881,24 Midland Drive #107,Kitchener,2,0/0,,,,,"$129,900","$124,000",01/26/2010,95.46,124
44,KW0944597,24 Midland Drive #409,Kitchener,2,0/0,,,,,"$126,900","$124,000",03/26/2010,97.71,131
45,KW1014181,1460 Highland Road #8D,Kitchener,1,0/0,2010,,606,$206.11,"$124,900","$124,900",03/12/2010,100.00,37
46,KW1014191,1460 Highland Road #8F,Kitchener,1,0/0,,,,,"$124,900","$124,900",03/09/2010,100.00,35
47,KW0947390,225 Harvard Place #1612,Waterloo,1,0/0,,,,,"$129,000","$125,000",01/29/2010,96.90,46
48,KW1011496,565 Greenfield Avenue #104,Kitchener,2,0/0,1991,,,,"$124,900","$125,000",01/25/2010,100.08,12
49,KW1011966,150 Queen Street #203,Kitchener,1,0/0,1989,,,,"$130,000","$125,000",03/22/2010,96.15,55
50,KW1017073,65 Highland Crescent #804,Kitchener,1,0/0,1988,,,,"$129,000","$125,000",04/30/2010,96.90,60
51,KW1017709,399 Pioneer Drive #1,Kitchener,3,0/0,,,,,"$134,900","$125,000",05/07/2010,92.66,56
52,KW1021009,225 Harvard Place #306,Waterloo,1,0/0,,,,,"$124,900","$125,100",04/23/2010,100.16,24
53,KW0941829,3227 King Street #104,Kitchener,2,0/0,,,"1,000",$126.00,"$134,900","$126,000",02/05/2010,93.40,102
54,KW1011069,30 Hugo Crescent #105,Kitchener,1,0/0,1991,,,,"$126,900","$126,000",02/12/2010,99.29,43
55,KW1012032,379 Pioneer Drive #6,Kitchener,2,0/0,,,,,"$134,900","$127,000",05/11/2010,94.14,103
56,KW1014455,700 Erinbrook Drive #32,Kitchener,3,0/0,,,,,"$129,900","$127,000",02/26/2010,97.77,15
57,KW1017650,430 Pioneer Drive #5,Kitchener,3,0/0,1975,,"1,000",$128.00,"$130,000","$128,000",04/05/2010,98.46,25
58,CA1091404,375 Pioneer Drive #8,Kitchener,3,2/0,1977,,990,$129.80,"$129,900","$128,500",04/15/2010,98.92,9
59,KW1021248,18 Holborn Drive #210,Kitchener,2,0/0,1990,,"1,050",$122.38,"$130,000","$128,500",05/04/2010,98.85,29
60,KW1021909,6 Walton Avenue #104,Kitchener,3,0/0,1975,,,,"$129,900","$128,500",05/11/2010,98.92,22
61,KW1021451,55 Green Valley Drive #714,Kitchener,1,0/0,,,820,$157.32,"$129,900","$129,000",05/11/2010,99.31,34
62,KW1022061,35 Green Valley Drive #411,Kitchener,1,0/0,,,800,$162.38,"$129,900","$129,900",05/25/2010,100.00,33
63,KW1017578,430 Pioneer Drive #3,Kitchener,3,0/0,,,"1,000",$130.00,"$129,900","$130,000",03/29/2010,100.08,20
64,KW1021469,323 Northlake Drive #2,Waterloo,2,0/0,,,,,"$135,000","$130,000",05/31/2010,96.30,49
65,CA1090561,35 Green Valley Drive #807,Kitchener,1,1/0,1990,,695,$188.49,"$138,000","$131,000",03/15/2010,94.93,31
66,KW1017012,283 Fairway Road #302,Kitchener,2,0/0,1969,,840,$157.14,"$134,900","$132,000",04/23/2010,97.85,56
67,KW1018152,310 Bluevale Street #A,Waterloo,3,0/0,,,,,"$134,900","$132,000",04/01/2010,97.85,11
68,KW1021404,150 Queen Street #204,Kitchener,1,0/0,,,,,"$135,000","$132,500",05/21/2010,98.15,39
69,KW1024718,55 Green Valley Drive #704,Kitchener,1,0/0,1990,,800,$166.13,"$133,900","$132,900",05/28/2010,99.25,14
70,KW1017912,565 Greenfield Avenue #406,Kitchener,2,0/0,,,,,"$132,900","$133,000",04/01/2010,100.08,17
71,KW1024420,65 Highland Crescent #207,Kitchener,2,0/0,1989,,"1,065",$124.88,"$133,900","$133,000",05/25/2010,99.33,19
72,KW1021520,329 Northlake Drive #3,Waterloo,2,0/0,,,,,"$135,000","$133,500",05/03/2010,98.89,20
73,KW0944118,175 Siebert Avenue #12,Kitchener,3,0/0,1982,,,,"$139,900","$134,000",01/27/2010,95.78,85
74,KW1021014,331 Northlake Drive #2,Waterloo,2,0/0,,,,,"$135,000","$134,000",05/03/2010,99.26,34
75,KW1021503,325 Northlake Drive #2,Waterloo,2,0/0,,,,,"$135,000","$134,000",05/03/2010,99.26,22
76,KW1017074,144 Jansen Avenue #16,Kitchener,3,0/0,,,,,"$139,900","$134,500",05/21/2010,96.14,88
77,KW1022259,283 Fairway Road #301,Kitchener,2,0/0,1969,,840,$160.60,"$134,900","$134,900",05/28/2010,100.00,32
78,CA0995650,50 Howe Drive #10D,Kitchener,1,1/0,2007,,755,$178.81,"$138,900","$135,000",01/25/2010,97.19,35
79,KW0947314,25 Upper Canada Drive #18,Kitchener,3,0/0,,,,,"$138,990","$135,000",01/05/2010,97.13,27
80,KW1012039,55 Green Valley Drive #1607,Kitchener,1,0/0,1990,,700,$192.86,"$139,900","$135,000",03/05/2010,96.50,35
81,KW1022113,55 Green Valley Drive #1111,Kitchener,1,0/0,1990,,,,"$139,900","$135,000",05/31/2010,96.50,37
82,KW1014325,385 Pioneer Drive #3,Kitchener,3,0/0,1977,,,,"$137,500","$135,500",03/29/2010,98.55,50
83,KW1021653,445 Pioneer Drive #11,Kitchener,3,0/0,,,,,"$139,900","$135,500",05/14/2010,96.85,33
84,KW1021757,565 Greenfield Avenue #109,Kitchener,2,0/0,,,,,"$139,000","$136,000",05/17/2010,97.84,29
85,KW1024423,49 Windsor Crescent,Kitchener,2,0/0,1948,,818,$166.87,"$139,500","$136,500",05/28/2010,97.85,21
86,KW0947059,700 Erinbrook Drive #8,Kitchener,2,0/0,,,,,"$139,900","$137,000",03/30/2010,97.93,119
87,KW1017436,565 Greenfield Avenue #305,Kitchener,2,0/0,,,,,"$134,000","$137,000",03/23/2010,102.24,16
88,CA1091637,225 Harvard Place #1009,Waterloo,2,2/0,,,850,$161.76,"$139,900","$137,500",04/22/2010,98.28,13
89,KW1011463,20 Ellen Street #210,Kitchener,1,0/0,1987,,780,$176.28,"$140,000","$137,500",01/25/2010,98.21,13
90,KW1017261,634 Strasburg Road #36,Kitchener,3,0/0,,,,,"$139,900","$138,000",03/23/2010,98.64,19
91,KW1017474,50 Howe Drive #7D,Kitchener,1,0/0,2007,,755,$182.78,"$139,900","$138,000",04/16/2010,98.64,40
92,KW1018275,10 Ellen Street #304,Kitchener,1,0/0,,,,,"$144,900","$138,000",04/16/2010,95.24,21
93,CA1090064,225 Harvard Place #1709,Waterloo,2,2/0,1975,,950,$146.32,"$147,900","$139,000",01/26/2010,93.98,12
94,KW1011186,225 Harvard Place #1709,Waterloo,2,0/0,1973,,950,$146.32,"$147,900","$139,000",01/26/2010,93.98,20
95,KW1022023,170 Franklin Street,Kitchener,2,0/0,1946,,,,"$149,000","$139,000",05/05/2010,93.29,14
96,KW0931937,1941 Ottawa Street #1D,Kitchener,1,0/0,,,,,"$139,900","$139,900",01/13/2010,100.00,174
97,KW0931951,1941 Ottawa Street #1A,Kitchener,1,0/0,,,,,"$139,900","$139,900",02/17/2010,100.00,209
98,KW0931973,1941 Ottawa Street #3D,Kitchener,1,0/0,,,,,"$139,900","$139,900",01/14/2010,100.00,174
99,KW0931992,1941 Ottawa Street #3A,Kitchener,1,0/0,,,,,"$139,900","$139,900",01/14/2010,100.00,174
100,KW1011154,260 Sheldon Avenue #601,Kitchener,2,0/0,,,,,"$140,000","$140,000",02/11/2010,100.00,36
101,KW1011365,175 Elm Ridge Drive #46,Kitchener,3,0/0,1974,,,,"$144,500","$140,000",02/01/2010,96.89,21
102,KW1014774,25 Upper Canada Drive #24,Kitchener,3,0/0,,,,,"$142,900","$140,000",03/12/2010,97.97,24
103,KW1017539,15 Hofstetter Avenue #413,Kitchener,2,0/0,1990,,,,"$145,000","$140,000",04/01/2010,96.55,21
104,KW1021283,81 Church Street #806,Kitchener,2,0/0,,,,,"$144,900","$141,000",05/25/2010,97.31,50
105,KW1021734,323 Northlake Drive #5,Waterloo,2,0/0,,,,,"$141,900","$141,000",05/03/2010,99.37,17
106,KW1011109,318 Bluevale Street #C,Waterloo,2,0/0,1975,,,,"$143,900","$141,900",01/26/2010,98.61,22
107,KW1021663,227 Fergus Avenue,Kitchener,2,0/0,1968,,960,$147.92,"$144,888","$142,000",05/04/2010,98.01,20
108,KW1017477,35 Breckenridge Drive #17,Kitchener,2,0/0,,,,,"$144,900","$142,500",05/26/2010,98.34,79
109,KW1011258,423 Westwood Drive #40,Kitchener,3,0/0,,,,,"$146,900","$143,000",03/10/2010,97.35,63
110,KW1011891,445 Pioneer Drive #6,Kitchener,3,0/0,1977,,,,"$144,900","$143,000",02/09/2010,98.69,19
111,KW1021079,335 Northlake Drive #11,Waterloo,2,0/0,1989,,,,"$141,000","$143,200",04/19/2010,101.56,19
112,KW1021032,39 Queenston Drive,Kitchener,3,0/0,,,,,"$139,900","$143,600",04/14/2010,102.64,17
113,KW1021335,423 Westwood Drive #15,Kitchener,3,0/0,1973,,"1,122",$128.34,"$144,900","$144,000",04/23/2010,99.38,17
114,KW1017014,144 Jansen Avenue #2,Kitchener,3,0/0,1978,,"1,140",$126.75,"$144,500","$144,500",04/19/2010,100.00,50
115,KW1015049,3227 King Street #602,Kitchener,2,0/0,,,"1,000",$144.90,"$145,900","$144,900",05/19/2010,99.31,80
116,KW0932054,43 Eby Street,Kitchener,4,0/0,,,,,"$169,000","$145,000",01/04/2010,85.80,158
117,KW0947454,55 Green Valley Drive #1502,Kitchener,1,0/0,1990,,820,$177.44,"$147,900","$145,500",01/11/2010,98.38,26
118,KW1022017,165 Green Valley Drive #100,Kitchener,3,0/0,,,,,"$149,900","$145,900",05/11/2010,97.33,18
119,KW0947480,423 Westwood Drive #30,Kitchener,3,0/0,1973,,,,"$149,900","$146,500",01/19/2010,97.73,29
120,KW0937006,423 Westwood Drive #13,Kitchener,3,0/0,,,"1,122",$131.02,"$153,900","$147,000",03/04/2010,95.52,181
121,KW1014159,500 Westmount Road #201,Kitchener,2,0/0,1990,,,,"$149,932","$147,000",04/29/2010,98.04,86
122,KW1014650,3227 King Street #302,Kitchener,2,0/0,,,"1,000",$147.00,"$149,900","$147,000",05/11/2010,98.07,92
123,KW1021646,232 Samuel Street,Kitchener,2,0/0,,0.00,,,"$139,900","$147,000",04/19/2010,105.08,5
124,KW0944305,3085 Kingsway Drive #59,Kitchener,2,0/0,,,,,"$151,900","$148,000",02/10/2010,97.43,94
125,KW1017030,411 Courtland Avenue,Kitchener,2,0/0,1947,,,,"$149,900","$148,500",04/01/2010,99.07,36
126,KW1017246,175 Elm Ridge Drive #40,Kitchener,3,0/0,,,,,"$155,000","$148,500",03/18/2010,95.81,14
127,KW1011407,150 Jansen Avenue #42,Kitchener,3,0/0,,,"1,100",$135.36,"$149,900","$148,900",03/05/2010,99.33,55
128,KW1014273,55 Green Valley Drive #306,Kitchener,2,0/0,,,,,"$149,900","$148,900",04/16/2010,99.33,71
129,CA1090985,634 Strasburg Road #16,Kitchener,3,1/0,1980,,"1,050",$141.90,"$154,900","$149,000",05/07/2010,96.19,59
130,CA1091886,15 Green Valley Drive #49,Kitchener,3,2/0,1979,,"1,050",$141.90,"$154,900","$149,000",05/18/2010,96.19,32
131,KW0937675,1414 King Street #305,Kitchener,2,0/0,1987,,920,$161.96,"$153,800","$149,000",04/06/2010,96.88,202
132,KW0944345,648 Doon Village Road #15,Kitchener,3,0/0,1988,,"1,080",$137.96,"$149,900","$149,000",01/21/2010,99.40,72
133,KW0947603,81 Church Street #603,Kitchener,2,0/0,,,,,"$150,000","$149,000",03/11/2010,99.33,73
134,KW1011600,260 Sheldon Avenue #508,Kitchener,2,0/0,,,,,"$152,900","$149,000",03/29/2010,97.45,62
135,KW1014370,423 Westwood Drive #47,Kitchener,3,0/0,,,,,"$149,900","$149,000",02/26/2010,99.40,20
136,KW1017475,375 King Street #105,Waterloo,2,0/0,,,,,"$152,900","$149,000",04/14/2010,97.45,37
137,KW1018245,280 Thaler Avenue #36,Kitchener,3,0/0,1974,,,,"$148,500","$149,000",04/19/2010,100.34,24
138,KW1021659,5 Hillbrook Crescent,Kitchener,3,0/0,1975,,,,"$155,000","$149,000",05/05/2010,96.13,22
139,KW1024316,50 Howe Drive #1C,Kitchener,1,0/0,2008,,755,$197.35,"$149,900","$149,000",05/25/2010,99.40,19
140,KW1021339,500 Westmount Road #301,Kitchener,2,0/0,1990,,,,"$152,900","$149,500",05/10/2010,97.78,34
141,KW0944636,60 Elmsdale Drive #49,Kitchener,3,0/0,,,,,"$159,900","$150,000",01/13/2010,93.81,58
142,KW0944894,423 Westwood Drive #50,Kitchener,3,0/0,,,,,"$154,900","$150,000",02/01/2010,96.84,64
143,KW1011180,55 Green Valley Drive #1403,Kitchener,2,0/0,1990,,"1,000",$150.00,"$156,900","$150,000",03/12/2010,95.60,65
144,KW1017706,178 Silver Aspen Crescent,Kitchener,3,0/0,,,,,"$154,900","$150,000",04/27/2010,96.84,47
145,KW1021999,513 Weber Street #F,Waterloo,2,0/0,1970,,,,"$164,000","$150,000",05/27/2010,91.46,35
146,KW1024087,500 Westmount Road #403,Kitchener,2,0/0,,,,,"$154,900","$150,000",06/01/2010,96.84,30
147,CA1090232,46 Cedarwoods Crescent #54,Kitchener,3,2/0,1979,,"1,050",$143.81,"$153,500","$151,000",03/04/2010,98.37,35
148,KW1014849,675 Westmount Road #5,Kitchener,3,0/0,,,,,"$149,900","$151,000",04/05/2010,100.73,43
149,KW1017205,35 Green Valley Drive #1405,Kitchener,2,0/0,,,975,$154.87,"$154,900","$151,000",05/25/2010,97.48,85
150,KW1017856,750 Erinbrook Drive #2,Kitchener,3,0/0,1985,,,,"$149,900","$151,000",04/12/2010,100.73,26
151,KW1022313,337 Kingswood Drive #29,Kitchener,2,0/0,,,,,"$149,900","$152,000",05/13/2010,101.40,14
152,KW1011890,35 Green Valley Drive #610,Kitchener,2,0/0,1990,,975,$156.41,"$154,900","$152,500",02/08/2010,98.45,15
153,KW1021640,190 Grulke Street #17,Kitchener,3,0/0,,,,,"$154,900","$152,900",05/13/2010,98.71,29
154,KW1012038,176 Silver Aspen Crescent,Kitchener,3,0/0,1975,,,,"$152,500","$153,000",02/18/2010,100.33,20
155,KW1014194,15 Hofstetter Avenue #317,Kitchener,3,0/0,,,"1,096",$139.60,"$154,900","$153,000",03/02/2010,98.77,27
156,KW1021350,3 Hillbrook Crescent,Kitchener,3,0/0,,,,,"$154,900","$153,000",05/10/2010,98.77,32
157,KW0941880,192 Kent Avenue,Kitchener,3,0/0,,,,,"$167,500","$154,000",01/11/2010,91.94,76
158,KW1011189,277 Pioneer Drive,Kitchener,3,0/0,,,,,"$158,900","$154,500",02/18/2010,97.23,43
159,KW1014050,44 Cedarhill Crescent,Kitchener,3,0/0,,,,,"$159,899","$154,900",02/09/2010,96.87,12
160,KW1024112,269 Pioneer Drive,Kitchener,3,0/0,1981,,,,"$154,900","$154,900",05/27/2010,100.00,24
161,KW0944512,17 Flint Drive,Kitchener,3,0/0,,,,,"$159,899","$155,000",01/27/2010,96.94,72
162,KW0944776,45 Cedarhill Crescent #10A,Kitchener,2,0/0,,,980,$158.16,"$159,900","$155,000",03/08/2010,96.94,92
163,KW0947101,3227 King Street #202,Kitchener,2,0/0,,,,,"$164,900","$155,000",02/16/2010,94.00,78
164,KW1011159,409 Wellington Street,Kitchener,3,0/0,,,,,"$179,900","$155,000",02/05/2010,86.16,34
165,KW1011965,60 Elmsdale Drive #28,Kitchener,3,0/0,,,"1,600",$96.88,"$159,900","$155,000",02/24/2010,96.94,28
166,KW1014072,249 Cedarbrae Avenue #34,Waterloo,3,0/0,1979,,,,"$158,900","$155,000",02/22/2010,97.55,23
167,KW1014139,3227 King Street #306,Kitchener,2,0/0,,,,,"$159,900","$155,000",02/16/2010,96.94,14
168,KW1014703,51 Paulander Drive #68,Kitchener,3,0/0,1977,,,,"$159,900","$155,000",03/22/2010,96.94,36
169,KW1017331,415 Morgan Avenue #30,Kitchener,3,0/0,,,,,"$159,000","$155,000",03/22/2010,97.48,14
170,KW1017790,160 Rittenhouse Road #41,Kitchener,2,0/0,,,,,"$159,900","$155,000",04/23/2010,96.94,37
171,KW1018059,700 Erinbrook Drive #32,Kitchener,3,0/0,,,,,"$158,467","$155,000",04/14/2010,97.81,22
172,KW1021040,423 Westwood Drive #37,Kitchener,3,0/0,1973,,"1,122",$138.15,"$149,900","$155,000",04/05/2010,103.40,6
173,KW1021168,187 Grulke Street #36,Kitchener,3,0/0,1978,,,,"$159,900","$155,000",05/17/2010,96.94,44
174,KW1021346,1 Hillbrook Crescent,Kitchener,3,0/0,,,,,"$159,900","$155,000",05/03/2010,96.94,25
175,KW1024022,3085 Kingsway Drive #42,Kitchener,2,0/0,1990,,980,$158.16,"$160,000","$155,000",05/19/2010,96.88,20
176,KW1024040,700 Erinbrook Drive #17,Kitchener,3,0/0,,,,,"$159,900","$155,000",05/25/2010,96.94,23
177,KW1111079,1941 Ottawa Street #15D,Kitchener,1,0/0,2010,,753,$205.84,"$156,900","$155,000",01/26/2010,98.79,22
178,KW1011876,50 Glen Road,Kitchener,1,0/0,,,,,"$159,900","$156,000",02/09/2010,97.56,18
179,KW1014863,14 Williamsburg Road #36,Kitchener,3,0/0,,,,,"$158,000","$156,000",03/08/2010,98.73,15
180,KW0944708,51 Paulander Drive #90,Kitchener,3,0/0,1977,,,,"$159,800","$157,000",01/27/2010,98.25,65
181,KW0947403,193 Silver Aspen Crescent,Kitchener,3,0/0,,,,,"$158,900","$157,000",02/10/2010,98.80,59
182,KW1011635,55 Green Valley Drive #312,Kitchener,2,0/0,1989,,,,"$159,000","$157,000",02/11/2010,98.74,23
183,KW1021665,3227 King Street #407,Kitchener,2,0/0,,,,,"$157,900","$157,000",05/15/2010,99.43,39
184,KW1011495,46 Cedarwoods Crescent #20,Kitchener,3,0/0,1979,,,,"$159,900","$157,500",02/01/2010,98.50,24
185,KW1011934,375 King Street #908,Waterloo,2,0/0,,,,,"$161,900","$157,500",03/18/2010,97.28,51
186,KW1018091,3227 King Street #501,Kitchener,2,0/0,,,"1,056",$149.15,"$157,900","$157,500",04/13/2010,99.75,26
187,KW0937914,3227 King Street #703,Kitchener,2,0/0,,,"1,050",$150.48,"$162,900","$158,000",01/08/2010,96.99,98
188,KW0947330,60 Elmsdale Drive #42,Kitchener,3,0/0,,,,,"$159,900","$158,000",03/09/2010,98.81,90
189,KW1011004,432 Courtland Avenue,Kitchener,2,0/0,,,,,"$155,000","$158,000",01/19/2010,101.94,20
190,KW1017047,219 Kingswood Drive #37,Kitchener,3,0/0,1990,,,,"$162,000","$158,000",04/20/2010,97.53,54
191,KW1017670,415 Morgan Avenue #33,Kitchener,3,0/0,1973,,,,"$159,900","$158,000",04/26/2010,98.81,43
192,KW1024867,511 Weber Street #D,Waterloo,2,0/0,1971,,,,"$159,900","$158,000",05/28/2010,98.81,9
193,CA1090789,223 Pioneer Drive #C17,Kitchener,3,2/0,,,"1,200",$131.99,"$159,900","$158,388",03/22/2010,99.05,14
194,CA1090245,55 Green Valley Drive #1109,Kitchener,2,2/0,1993,,920,$172.28,"$159,900","$158,500",03/16/2010,99.12,60
195,KW1017033,15 Hofstetter Avenue #217,Kitchener,3,0/0,1990,,"1,096",$144.62,"$162,500","$158,500",05/19/2010,97.54,80
196,KW0947103,3227 King Street #1106,Kitchener,2,0/0,,,,,"$164,900","$159,000",01/28/2010,96.42,59
197,KW1017197,206 Green Valley Drive #29,Kitchener,3,0/0,,,"1,126",$141.21,"$159,900","$159,000",03/23/2010,99.44,21
198,KW0941143,111 Traynor Avenue #7,Kitchener,3,0/0,1988,,,,"$162,900","$159,500",02/05/2010,97.91,123
199,KW1017275,51 Paulander Drive #17,Kitchener,3,0/0,1977,,,,"$159,800","$159,800",03/25/2010,100.00,21
200,KW0937790,3227 King Street #209,Kitchener,2,0/0,1990,,,,"$162,900","$159,900",01/08/2010,98.16,100
201,KW1012025,1460 Highland Road #4A,Kitchener,2,0/0,,,"1,212",$131.93,"$172,900","$159,900",02/24/2010,92.48,29
202,KW1014176,1460 Highland Road #8B,Kitchener,0,0/0,2010,,"1,173",$136.32,"$159,900","$159,900",03/05/2010,100.00,30
203,KW1014179,1460 Highland Road #8A,Kitchener,0,0/0,2010,,"1,173",$136.32,"$159,900","$159,900",03/11/2010,100.00,36
204,KW0947152,58 Bridgeport Road #907,Waterloo,2,0/0,,,,,"$165,000","$160,000",01/25/2010,96.97,53
205,KW1014758,648 Doon Village Road #5,Kitchener,3,0/0,1989,,,,"$164,900","$160,000",03/22/2010,97.03,34
206,KW1017623,429 Louisa Street,Kitchener,3,0/0,,0.00,,,"$169,900","$160,000",05/14/2010,94.17,67
207,KW1017703,51 Paulander Drive #35,Kitchener,3,0/0,,,,,"$162,900","$160,000",03/30/2010,98.22,16
208,KW1024770,1414 King Street #501,Kitchener,2,0/0,1988,,920,$174.46,"$162,500","$160,500",05/31/2010,98.77,15
209,KW1011555,3227 King Street #411,Kitchener,2,0/0,1990,,,,"$163,900","$161,000",03/11/2010,98.23,57
210,KW1011551,3227 King Street #1012,Kitchener,2,0/0,,,,,"$162,900","$161,400",03/09/2010,99.08,55
211,KW1017663,43 Thaler Avenue #3,Kitchener,2,0/0,,,,,"$167,500","$162,000",04/07/2010,96.72,25
212,CA1090554,35 Green Valley Drive #706,Kitchener,2,2/0,,,920,$176.63,"$169,900","$162,500",03/09/2010,95.64,21
213,KW0947177,285 Sandowne Drive #14,Waterloo,3,0/0,1975,,,,"$175,000","$163,000",01/17/2010,93.14,45
214,KW1011908,465 Beechwood Place #19,Waterloo,3,0/0,1993,,,,"$170,000","$163,000",03/18/2010,95.88,52
215,KW1014524,10 Ellen Street #508,Kitchener,1,0/0,,,760,$214.47,"$164,900","$163,000",02/26/2010,98.85,14
216,KW1014581,459 Beechwood Place #25,Waterloo,2,0/0,1993,,"1,000",$163.00,"$167,900","$163,000",03/17/2010,97.08,35
217,KW1014732,46 Cedarwoods Crescent #1,Kitchener,3,0/0,1979,,,,"$164,000","$163,000",03/10/2010,99.39,20
218,KW1014839,465 Beechwood Place #3,Waterloo,2,0/0,,,,,"$162,899","$163,000",03/17/2010,100.06,24
