,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
151,KW1141545,221 Harvard Place #D,Waterloo,3,0/0,,,,,"$159,900","$147,500",11/14/2011,92.25,32
152,KW1125075,15 Hillbrook Crescent,Kitchener,3,0/0,,,,,"$150,000","$148,000",08/02/2011,98.67,70
153,KW1134013,280 Thaler Avenue #3,Kitchener,3,0/0,,,,,"$149,900","$148,250",08/22/2011,98.90,25
154,KW1141701,24 Midland Drive #107,Kitchener,2,0/0,,,,,"$149,900","$149,000",11/07/2011,99.40,21
155,KW1141883,271 Eiwo Court #304,Waterloo,1,0/0,,,667,$223.39,"$149,000","$149,000",10/25/2011,100.00,4
156,KW1141930,271 Eiwo Court #204,Waterloo,1,0/0,,,667,$223.39,"$149,000","$149,000",11/02/2011,100.00,12
157,CA1193422,190 Grulke Street #7,Kitchener,3,2/0,,,"1,200",$124.46,"$154,900","$149,350",09/02/2011,96.42,53
158,KW1117312,121 Morgan Avenue #25,Kitchener,3,0/0,,,,,"$159,900","$150,000",06/16/2011,93.81,101
159,KW1128301,31 Hillbrook Crescent,Kitchener,3,0/0,,,,,"$150,000","$150,000",10/07/2011,100.00,100
160,KW1137428,50 Howe Drive #14C,Kitchener,1,0/0,2007,,755,$198.68,"$150,900","$150,000",09/30/2011,99.40,22
161,KW1141109,50 Howe Drive #5D,Kitchener,1,0/0,2007,,750,$200.00,"$151,900","$150,000",10/20/2011,98.75,20
162,KW1141826,50 Howe Drive #6D,Kitchener,1,0/0,2007,,755,$198.68,"$151,900","$150,000",12/09/2011,98.75,28
163,KW1144475,11 Hillbrook Crescent,Kitchener,3,0/0,,,,,"$150,000","$150,000",12/15/2011,100.00,6
164,KW1141841,700 Erinbrook Drive #19,Kitchener,2,0/0,,,,,"$156,500","$150,500",11/21/2011,96.17,28
165,KW1131631,3227 King Street #207,Kitchener,2,0/0,,,,,"$153,900","$151,000",10/26/2011,98.12,103
166,KW1138038,43 Thaler Avenue #4,Kitchener,2,0/0,,,,,"$154,900","$151,000",11/28/2011,97.48,54
167,KW1127259,45 Westmount Road #706,Waterloo,1,0/0,,,1,"$152,000.00","$156,000","$152,000",06/28/2011,97.44,28
168,KW1134412,323 Northlake Drive #6,Waterloo,2,0/0,,,,,"$154,900","$152,000",09/21/2011,98.13,44
169,KW1134685,48 Windom Road #G,Kitchener,2,0/0,,,"1,170",$129.91,"$154,500","$152,000",09/13/2011,98.38,28
170,KW1141386,48 Windom Road #D,Kitchener,3,0/0,2008,,"1,170",$129.91,"$154,900","$152,000",10/20/2011,98.13,10
171,KW1144562,1460 Highland Road #8D,Kitchener,1,0/0,2011,,606,$250.83,"$155,000","$152,000",12/09/2011,98.06,7
172,KW1127109,121 Morgan Avenue #3,Kitchener,3,0/0,1979,,,,"$154,900","$152,500",07/07/2011,98.45,37
173,KW1131160,51 Paulander Drive #116,Kitchener,3,0/0,,,,,"$164,900","$153,000",09/12/2011,92.78,78
174,KW1134359,260 Sheldon Avenue #809,Kitchener,1,0/0,,,804,$190.30,"$154,900","$153,000",08/29/2011,98.77,22
175,KW1134566,165 Green Valley Drive #42,Kitchener,3,0/0,,,,,"$149,900","$153,000",09/02/2011,102.07,18
176,KW1137985,20 Ellen Street #203,Kitchener,2,0/0,,,,,"$164,900","$153,500",11/24/2011,93.09,59
177,KW1127969,80 Old Country Drive #2,Kitchener,3,0/0,1976,,,,"$153,700","$153,700",07/19/2011,100.00,31
178,KW1137439,35 Green Valley Drive #503,Kitchener,2,0/0,,,"1,010",$152.18,"$154,900","$153,700",09/23/2011,99.23,18
179,KW1121309,120 Mansion Street #609,Kitchener,1,0/0,2005,,489,$314.93,"$159,900","$154,000",06/29/2011,96.31,85
180,KW1141133,175 Elm Ridge Drive #4,Kitchener,3,0/0,1977,,"1,150",$133.91,"$158,900","$154,000",11/01/2011,96.92,29
181,KW1125104,240 Westmeadow Drive #4D,Kitchener,1,0/0,2009,,760,$203.29,"$157,000","$154,500",07/05/2011,98.41,42
182,CA1191766,46 Cedarwoods Crescent #34,Kitchener,3,2/0,1979,,"1,180",$131.36,"$159,900","$155,000",07/04/2011,96.94,90
183,CA1194999,133 Lancaster Street,Kitchener,2,1/0,1950,,800,$193.75,"$159,900","$155,000",10/28/2011,96.94,29
184,KW1124403,206 Green Valley Drive #2,Kitchener,3,0/0,1975,,"1,100",$140.91,"$164,900","$155,000",08/15/2011,94.00,101
185,KW1127068,1941 Ottawa Street #6A,Kitchener,1,0/0,2010,,750,$206.67,"$156,500","$155,000",06/29/2011,99.04,30
186,KW1131589,240 Westmeadow Drive #5A,Kitchener,1,0/0,2009,,760,$203.95,"$159,000","$155,000",09/16/2011,97.48,66
187,KW1134071,169 Elm Ridge Drive #47,Kitchener,3,0/0,,,,,"$155,000","$155,000",08/23/2011,100.00,21
188,KW1135069,60 Elmsdale Drive #67,Kitchener,3,0/0,1975,,,,"$159,900","$155,000",10/07/2011,96.94,39
189,KW1137896,423 Westwood Drive #6,Kitchener,3,0/0,1973,,,,"$157,500","$155,000",11/30/2011,98.41,60
190,KW1137900,20 Ellen Street #607,Kitchener,1,0/0,,,900,$172.22,"$159,900","$155,000",10/24/2011,96.94,31
191,KW1141080,51 Paulander Drive #34,Kitchener,3,0/0,1976,,"1,100",$140.91,"$159,900","$155,000",10/11/2011,96.94,10
192,KW1141171,60 Montcalm Drive #H,Kitchener,4,0/0,,,,,"$160,000","$155,000",11/08/2011,96.88,35
193,KW1137517,46 Cedarwoods Crescent #73,Kitchener,3,0/0,1978,,"1,180",$131.36,"$159,999","$155,001",11/08/2011,96.88,57
194,KW1127659,35 Green Valley Drive #709,Kitchener,2,0/0,1990,,,,"$159,500","$155,300",08/18/2011,97.37,67
195,KW1127320,14 Williamsburg Road #47,Kitchener,3,0/0,1974,,"1,404",$111.11,"$158,900","$156,000",08/11/2011,98.17,66
196,KW1137704,700 Erinbrook Drive #7,Kitchener,3,0/0,1985,,"1,030",$151.46,"$159,977","$156,000",10/05/2011,97.51,17
197,KW1144275,51 Paulander Drive #57,Kitchener,3,0/0,,,,,"$159,900","$156,000",12/19/2011,97.56,16
198,KW1141875,240 Westmeadow Drive #11D,Kitchener,1,0/0,2009,,760,$205.92,"$159,700","$156,500",11/17/2011,98.00,24
199,CA1194891,15 Hofstetter Avenue #416,Kitchener,3,2/0,1990,,"1,100",$142.73,"$163,900","$157,000",11/03/2011,95.79,42
200,KW1124137,56 Montcalm Drive #G,Kitchener,3,0/0,1969,,,,"$159,900","$157,000",07/05/2011,98.19,64
201,KW1131493,65 Westmount Road #211,Waterloo,2,0/0,1975,,"1,200",$130.83,"$159,000","$157,000",10/12/2011,98.74,91
202,KW1134275,3085 Kingsway Drive #28,Kitchener,2,0/0,1989,,50,"$3,140.00","$159,900","$157,000",08/26/2011,98.19,18
203,KW1127368,187 Grulke Street #32,Kitchener,3,0/0,1978,,100,"$1,575.00","$159,900","$157,500",06/29/2011,98.50,23
204,KW1137296,265 Williamsburg Road #20,Kitchener,3,0/0,,,,,"$159,900","$157,500",09/21/2011,98.50,14
205,KW1124503,249 Cedarbrae Avenue #30,Waterloo,2,0/0,1978,,,,"$162,900","$158,000",08/10/2011,96.99,92
206,KW1127696,240 Westmeadow Drive #13D,Kitchener,1,0/0,2009,,760,$207.89,"$158,900","$158,000",07/18/2011,99.43,36
207,KW1141379,3085 Kingsway Drive #10,Kitchener,2,0/0,,,,,"$159,900","$158,000",10/27/2011,98.81,16
208,KW1144290,271 Eiwo Court #308,Waterloo,1,0/0,,,677,$233.38,"$149,900","$158,000",11/18/2011,105.40,16
209,KW1131108,14 Williamsburg Road #13,Kitchener,3,0/0,,,,,"$159,900","$158,500",08/25/2011,99.12,53
210,KW1124630,3227 King Street #209,Kitchener,2,0/0,1990,,,,"$163,900","$159,000",07/20/2011,97.01,69
211,KW1131502,285 Bluevale Street #16,Waterloo,3,0/0,,,,,"$165,000","$159,000",08/26/2011,96.36,47
212,KW1134060,371 Victoria Street,Kitchener,3,0/0,1958,,,,"$169,900","$159,000",11/14/2011,93.58,107
213,KW1142029,700 Erinbrook Drive #3,Kitchener,3,0/0,1986,,,,"$164,900","$159,000",11/10/2011,96.42,14
